BASE	ACTUAL	PREDICT	COUNTRY	REGION	DIVISION	PRODTYPE	PRODUCT	QUARTER	YEAR	MONTH	STATE	COUNTY	MONYR	DATE
2	$142.54	$148.62	U.S.A.			OFFICE	DESK	1	1998	Feb	Illinois	Adams	Feb1998	
2	$114.31	$156.92	U.S.A.			OFFICE	DESK	1	1998	Mar	Illinois	Adams	Mar1998	
2	$111.77	$57.38	U.S.A.			OFFICE	DESK	2	1998	Apr	Illinois	Adams	Apr1998	
2	$75.08	$126.92	U.S.A.			OFFICE	DESK	2	1998	May	Illinois	Adams	May1998	
2	$128.46	$10.00	U.S.A.			OFFICE	DESK	2	1998	Jun	Illinois	Adams	Jun1998	
2	$12.23	$142.15	U.S.A.			OFFICE	DESK	3	1998	Jul	Illinois	Adams	Jul1998	
2	$76.46	$22.08	U.S.A.			OFFICE	DESK	3	1998	Aug	Illinois	Adams	Aug1998	
2	$24.23	$125.54	U.S.A.			OFFICE	DESK	3	1998	Sep	Illinois	Adams	Sep1998	
2	$135.77	$108.85	U.S.A.			OFFICE	DESK	4	1998	Oct	Illinois	Adams	Oct1998	
2	$71.23	$75.62	U.S.A.			OFFICE	DESK	4	1998	Nov	Illinois	Adams	Nov1998	
2	$49.08	$98.92	U.S.A.			OFFICE	DESK	4	1998	Dec	Illinois	Adams	Dec1998	
2	$68.54	$150.23	U.S.A.			FURNITURE	SOFA	1	1998	Jan	Illinois	Adams	Jan1998	
2	$109.69	$159.46	U.S.A.			FURNITURE	SOFA	1	1998	Feb	Illinois	Adams	Feb1998	
2	$127.23	$54.31	U.S.A.			FURNITURE	SOFA	1	1998	Mar	Illinois	Adams	Mar1998	
2	$126.92	$148.77	U.S.A.			FURNITURE	SOFA	2	1998	Apr	Illinois	Adams	Apr1998	
2	$154.69	$87.77	U.S.A.			FURNITURE	SOFA	2	1998	May	Illinois	Adams	May1998	
2	$80.31	$146.92	U.S.A.			FURNITURE	SOFA	2	1998	Jun	Illinois	Adams	Jun1998	
2	$61.69	$29.85	U.S.A.			FURNITURE	SOFA	3	1998	Jul	Illinois	Adams	Jul1998	
2	$102.31	$13.62	U.S.A.			FURNITURE	SOFA	3	1998	Aug	Illinois	Adams	Aug1998	
2	$65.15	$52.69	U.S.A.			FURNITURE	SOFA	3	1998	Sep	Illinois	Adams	Sep1998	
2	$78.38	$134.92	U.S.A.			FURNITURE	SOFA	4	1998	Oct	Illinois	Adams	Oct1998	
2	$109.85	$14.08	U.S.A.			FURNITURE	SOFA	4	1998	Nov	Illinois	Adams	Nov1998	
2	$125.38	$43.00	U.S.A.			FURNITURE	SOFA	4	1998	Dec	Illinois	Adams	Dec1998	
2	$47.62	$47.15	U.S.A.			FURNITURE	BED	1	1998	Jan	Illinois	Adams	Jan1998	
2	$155.00	$82.46	U.S.A.			FURNITURE	BED	1	1998	Feb	Illinois	Adams	Feb1998	
2	$105.77	$88.23	U.S.A.			FURNITURE	BED	1	1998	Mar	Illinois	Adams	Mar1998	
2	$57.31	$34.08	U.S.A.			FURNITURE	BED	2	1998	Apr	Illinois	Adams	Apr1998	
2	$43.92	$88.08	U.S.A.			FURNITURE	BED	2	1998	May	Illinois	Adams	May1998	
2	$23.38	$101.54	U.S.A.			FURNITURE	BED	2	1998	Jun	Illinois	Adams	Jun1998	
2	$109.23	$75.31	U.S.A.			FURNITURE	BED	3	1998	Jul	Illinois	Adams	Jul1998	
2	$82.85	$106.92	U.S.A.			FURNITURE	BED	3	1998	Aug	Illinois	Adams	Aug1998	
2	$111.15	$19.69	U.S.A.			FURNITURE	BED	3	1998	Sep	Illinois	Adams	Sep1998	
2	$52.77	$141.46	U.S.A.			FURNITURE	BED	4	1998	Oct	Illinois	Adams	Oct1998	
2	$131.62	$32.15	U.S.A.			FURNITURE	BED	4	1998	Nov	Illinois	Adams	Nov1998	
2	$1.77	$32.38	U.S.A.			FURNITURE	BED	4	1998	Dec	Illinois	Adams	Dec1998	
2	$100.08	$97.31	U.S.A.			OFFICE	CHAIR	1	1998	Jan	Illinois	Adams	Jan1998	
2	$110.31	$63.85	U.S.A.			OFFICE	CHAIR	1	1998	Feb	Illinois	Adams	Feb1998	
2	$52.38	$51.08	U.S.A.			OFFICE	CHAIR	1	1998	Mar	Illinois	Adams	Mar1998	
2	$125.92	$10.77	U.S.A.			OFFICE	CHAIR	2	1998	Apr	Illinois	Adams	Apr1998	
2	$30.23	$122.92	U.S.A.			OFFICE	CHAIR	2	1998	May	Illinois	Adams	May1998	
2	$32.69	$78.08	U.S.A.			OFFICE	CHAIR	2	1998	Jun	Illinois	Adams	Jun1998	
2	$119.38	$85.54	U.S.A.			OFFICE	CHAIR	3	1998	Jul	Illinois	Adams	Jul1998	
2	$114.85	$79.15	U.S.A.			OFFICE	CHAIR	3	1998	Aug	Illinois	Adams	Aug1998	
2	$19.54	$119.77	U.S.A.			OFFICE	CHAIR	3	1998	Sep	Illinois	Adams	Sep1998	
2	$117.15	$63.00	U.S.A.			OFFICE	CHAIR	4	1998	Oct	Illinois	Adams	Oct1998	
2	$67.31	$1.23	U.S.A.			OFFICE	CHAIR	4	1998	Nov	Illinois	Adams	Nov1998	
2	$122.85	$122.77	U.S.A.			OFFICE	CHAIR	4	1998	Dec	Illinois	Adams	Dec1998	
2	$99.85	$52.31	U.S.A.			OFFICE	DESK	1	1998	Jan	Illinois	Adams	Jan1998	
2	$26.62	$17.38	U.S.A.			OFFICE	DESK	1	1998	Feb	Illinois	Adams	Feb1998	
2	$99.92	$73.31	U.S.A.			OFFICE	DESK	1	1998	Mar	Illinois	Adams	Mar1998	
2	$141.08	$59.38	U.S.A.			OFFICE	DESK	2	1998	Apr	Illinois	Adams	Apr1998	
2	$149.92	$153.46	U.S.A.			OFFICE	DESK	2	1998	May	Illinois	Adams	May1998	
2	$95.23	$137.77	U.S.A.			OFFICE	DESK	2	1998	Jun	Illinois	Adams	Jun1998	
2	$3.85	$106.46	U.S.A.			OFFICE	DESK	3	1998	Jul	Illinois	Adams	Jul1998	
2	$109.23	$79.69	U.S.A.			OFFICE	DESK	3	1998	Aug	Illinois	Adams	Aug1998	
2	$127.54	$133.31	U.S.A.			OFFICE	DESK	3	1998	Sep	Illinois	Adams	Sep1998	
2	$64.69	$135.46	U.S.A.			OFFICE	DESK	4	1998	Oct	Illinois	Adams	Oct1998	
2	$90.08	$47.85	U.S.A.			OFFICE	DESK	4	1998	Nov	Illinois	Adams	Nov1998	
2	$139.15	$42.46	U.S.A.			OFFICE	DESK	4	1998	Dec	Illinois	Adams	Dec1998	
2	$47.69	$105.08	U.S.A.			FURNITURE	SOFA	1	1998	Jan	Illinois	Adams	Jan1998	
2	$11.77	$29.38	U.S.A.			FURNITURE	SOFA	1	1998	Feb	Illinois	Adams	Feb1998	
2	$6.69	$71.69	U.S.A.			FURNITURE	SOFA	1	1998	Mar	Illinois	Adams	Mar1998	
2	$11.23	$84.15	U.S.A.			FURNITURE	SOFA	2	1998	Apr	Illinois	Adams	Apr1998	
2	$4.23	$72.31	U.S.A.			FURNITURE	SOFA	2	1998	May	Illinois	Adams	May1998	
2	$101.38	$7.92	U.S.A.			FURNITURE	SOFA	2	1998	Jun	Illinois	Adams	Jun1998	
2	$55.00	$58.15	U.S.A.			FURNITURE	SOFA	3	1998	Jul	Illinois	Adams	Jul1998	
2	$140.00	$137.23	U.S.A.			FURNITURE	SOFA	3	1998	Aug	Illinois	Adams	Aug1998	
2	$29.77	$123.62	U.S.A.			FURNITURE	SOFA	3	1998	Sep	Illinois	Adams	Sep1998	
2	$78.69	$23.38	U.S.A.			FURNITURE	SOFA	4	1998	Oct	Illinois	Adams	Oct1998	
2	$157.38	$164.08	U.S.A.			FURNITURE	SOFA	4	1998	Nov	Illinois	Adams	Nov1998	
2	$80.00	$49.38	U.S.A.			FURNITURE	SOFA	4	1998	Dec	Illinois	Adams	Dec1998	
2	$139.23	$40.31	U.S.A.			FURNITURE	BED	1	1998	Jan	Illinois	Adams	Jan1998	
2	$126.00	$157.08	U.S.A.			FURNITURE	BED	1	1998	Feb	Illinois	Adams	Feb1998	
2	$41.92	$161.00	U.S.A.			FURNITURE	BED	1	1998	Mar	Illinois	Adams	Mar1998	
2	$34.85	$128.15	U.S.A.			FURNITURE	BED	2	1998	Apr	Illinois	Adams	Apr1998	
2	$39.15	$159.54	U.S.A.			FURNITURE	BED	2	1998	May	Illinois	Adams	May1998	
2	$71.00	$118.62	U.S.A.			FURNITURE	BED	2	1998	Jun	Illinois	Adams	Jun1998	
2	$12.15	$165.23	U.S.A.			FURNITURE	BED	3	1998	Jul	Illinois	Adams	Jul1998	
2	$10.23	$97.15	U.S.A.			FURNITURE	BED	3	1998	Aug	Illinois	Adams	Aug1998	
2	$81.62	$148.54	U.S.A.			FURNITURE	BED	3	1998	Sep	Illinois	Adams	Sep1998	
2	$78.15	$41.69	U.S.A.			FURNITURE	BED	4	1998	Oct	Illinois	Adams	Oct1998	
2	$71.77	$31.85	U.S.A.			FURNITURE	BED	4	1998	Nov	Illinois	Adams	Nov1998	
2	$131.92	$130.00	U.S.A.			FURNITURE	BED	4	1998	Dec	Illinois	Adams	Dec1998	
2	$13.15	$119.15	U.S.A.			OFFICE	CHAIR	1	1998	Jan	Illinois	Adams	Jan1998	
2	$143.46	$49.92	U.S.A.			OFFICE	CHAIR	1	1998	Feb	Illinois	Adams	Feb1998	
2	$115.62	$127.54	U.S.A.			OFFICE	CHAIR	1	1998	Mar	Illinois	Adams	Mar1998	
2	$57.38	$37.23	U.S.A.			OFFICE	CHAIR	2	1998	Apr	Illinois	Adams	Apr1998	
2	$102.46	$1.46	U.S.A.			OFFICE	CHAIR	2	1998	May	Illinois	Adams	May1998	
2	$86.46	$29.00	U.S.A.			OFFICE	CHAIR	2	1998	Jun	Illinois	Adams	Jun1998	
2	$118.15	$89.54	U.S.A.			OFFICE	CHAIR	3	1998	Jul	Illinois	Adams	Jul1998	
2	$101.15	$10.31	U.S.A.			OFFICE	CHAIR	3	1998	Aug	Illinois	Adams	Aug1998	
2	$8.69	$131.92	U.S.A.			OFFICE	CHAIR	3	1998	Sep	Illinois	Adams	Sep1998	
2	$96.15	$141.31	U.S.A.			OFFICE	CHAIR	4	1998	Oct	Illinois	Adams	Oct1998	
2	$133.00	$67.62	U.S.A.			OFFICE	CHAIR	4	1998	Nov	Illinois	Adams	Nov1998	
2	$25.69	$12.92	U.S.A.			OFFICE	CHAIR	4	1998	Dec	Illinois	Adams	Dec1998	
2	$140.00	$159.08	U.S.A.			OFFICE	DESK	1	1998	Jan	Illinois	Adams	Jan1998	
2	$79.23	$51.77	U.S.A.			OFFICE	DESK	1	1998	Feb	Illinois	Adams	Feb1998	
2	$136.54	$42.31	U.S.A.			OFFICE	DESK	1	1998	Mar	Illinois	Adams	Mar1998	
2	$83.85	$140.00	U.S.A.			OFFICE	DESK	2	1998	Apr	Illinois	Adams	Apr1998	
2	$154.62	$160.46	U.S.A.			OFFICE	DESK	2	1998	May	Illinois	Adams	May1998	
2	$68.31	$143.15	U.S.A.			OFFICE	DESK	2	1998	Jun	Illinois	Adams	Jun1998	
2	$150.31	$112.15	U.S.A.			OFFICE	DESK	3	1998	Jul	Illinois	Adams	Jul1998	
2	$121.77	$23.15	U.S.A.			OFFICE	DESK	3	1998	Aug	Illinois	Adams	Aug1998	
2	$99.31	$88.54	U.S.A.			OFFICE	DESK	3	1998	Sep	Illinois	Adams	Sep1998	
2	$143.77	$92.15	U.S.A.			OFFICE	DESK	4	1998	Oct	Illinois	Adams	Oct1998	
2	$47.77	$78.08	U.S.A.			OFFICE	DESK	4	1998	Nov	Illinois	Adams	Nov1998	
2	$111.00	$162.77	U.S.A.			OFFICE	DESK	4	1998	Dec	Illinois	Adams	Dec1998	
2	$81.77	$111.08	U.S.A.			FURNITURE	SOFA	1	1998	Jan	Illinois	Adams	Jan1998	
2	$156.08	$85.00	U.S.A.			FURNITURE	SOFA	1	1998	Feb	Illinois	Adams	Feb1998	
2	$16.62	$18.54	U.S.A.			FURNITURE	SOFA	1	1998	Mar	Illinois	Adams	Mar1998	
2	$64.38	$38.77	U.S.A.			FURNITURE	SOFA	2	1998	Apr	Illinois	Adams	Apr1998	
2	$3.54	$36.85	U.S.A.			FURNITURE	SOFA	2	1998	May	Illinois	Adams	May1998	
2	$33.15	$147.38	U.S.A.			FURNITURE	SOFA	2	1998	Jun	Illinois	Adams	Jun1998	
2	$117.85	$52.46	U.S.A.			FURNITURE	SOFA	3	1998	Jul	Illinois	Adams	Jul1998	
2	$79.46	$148.69	U.S.A.			FURNITURE	SOFA	3	1998	Aug	Illinois	Adams	Aug1998	
2	$23.08	$154.54	U.S.A.			FURNITURE	SOFA	3	1998	Sep	Illinois	Adams	Sep1998	
2	$18.31	$8.54	U.S.A.			FURNITURE	SOFA	4	1998	Oct	Illinois	Adams	Oct1998	
2	$152.00	$58.92	U.S.A.			FURNITURE	SOFA	4	1998	Nov	Illinois	Adams	Nov1998	
2	$86.46	$43.08	U.S.A.			FURNITURE	SOFA	4	1998	Dec	Illinois	Adams	Dec1998	
2	$26.46	$66.38	U.S.A.			FURNITURE	BED	1	1998	Jan	Illinois	Adams	Jan1998	
2	$37.38	$41.08	U.S.A.			FURNITURE	BED	1	1998	Feb	Illinois	Adams	Feb1998	
2	$45.92	$102.77	U.S.A.			FURNITURE	BED	1	1998	Mar	Illinois	Adams	Mar1998	
2	$49.62	$16.46	U.S.A.			FURNITURE	BED	2	1998	Apr	Illinois	Adams	Apr1998	
2	$147.54	$44.15	U.S.A.			FURNITURE	BED	2	1998	May	Illinois	Adams	May1998	
2	$93.38	$138.62	U.S.A.			FURNITURE	BED	2	1998	Jun	Illinois	Adams	Jun1998	
2	$30.54	$146.23	U.S.A.			FURNITURE	BED	3	1998	Jul	Illinois	Adams	Jul1998	
2	$26.15	$155.62	U.S.A.			FURNITURE	BED	3	1998	Aug	Illinois	Adams	Aug1998	
2	$24.00	$46.38	U.S.A.			FURNITURE	BED	3	1998	Sep	Illinois	Adams	Sep1998	
2	$0.38	$69.38	U.S.A.			FURNITURE	BED	4	1998	Oct	Illinois	Adams	Oct1998	
2	$25.92	$79.54	U.S.A.			FURNITURE	BED	4	1998	Nov	Illinois	Adams	Nov1998	
2	$96.38	$26.15	U.S.A.			FURNITURE	BED	4	1998	Dec	Illinois	Adams	Dec1998	
2	$142.92	$23.69	U.S.A.			OFFICE	CHAIR	1	1998	Jan	Illinois	Adams	Jan1998	
2	$67.38	$135.38	U.S.A.			OFFICE	CHAIR	1	1998	Feb	Illinois	Adams	Feb1998	
2	$148.00	$151.46	U.S.A.			OFFICE	CHAIR	1	1998	Mar	Illinois	Adams	Mar1998	
2	$52.92	$155.46	U.S.A.			OFFICE	CHAIR	2	1998	Apr	Illinois	Adams	Apr1998	
2	$124.54	$10.38	U.S.A.			OFFICE	CHAIR	2	1998	May	Illinois	Adams	May1998	
2	$135.54	$28.92	U.S.A.			OFFICE	CHAIR	2	1998	Jun	Illinois	Adams	Jun1998	
2	$22.54	$46.92	U.S.A.			OFFICE	CHAIR	3	1998	Jul	Illinois	Adams	Jul1998	
2	$4.92	$14.46	U.S.A.			OFFICE	CHAIR	3	1998	Aug	Illinois	Adams	Aug1998	
2	$18.00	$94.00	U.S.A.			OFFICE	CHAIR	3	1998	Sep	Illinois	Adams	Sep1998	
2	$127.85	$56.31	U.S.A.			OFFICE	CHAIR	4	1998	Oct	Illinois	Adams	Oct1998	
2	$62.08	$107.77	U.S.A.			OFFICE	CHAIR	4	1998	Nov	Illinois	Adams	Nov1998	
2	$80.46	$145.08	U.S.A.			OFFICE	CHAIR	4	1998	Dec	Illinois	Adams	Dec1998	
2	$78.08	$54.69	U.S.A.			OFFICE	DESK	1	1998	Jan	Illinois	Adams	Jan1998	
2	$111.23	$41.15	U.S.A.			OFFICE	DESK	1	1998	Feb	Illinois	Adams	Feb1998	
2	$32.92	$150.77	U.S.A.			OFFICE	DESK	1	1998	Mar	Illinois	Adams	Mar1998	
2	$2.31	$122.00	U.S.A.			OFFICE	DESK	2	1998	Apr	Illinois	Adams	Apr1998	
2	$117.00	$94.92	U.S.A.			OFFICE	DESK	2	1998	May	Illinois	Adams	May1998	
2	$98.77	$90.62	U.S.A.			OFFICE	DESK	2	1998	Jun	Illinois	Adams	Jun1998	
2	$28.85	$137.69	U.S.A.			OFFICE	DESK	3	1998	Jul	Illinois	Adams	Jul1998	
2	$88.23	$50.31	U.S.A.			OFFICE	DESK	3	1998	Aug	Illinois	Adams	Aug1998	
2	$103.00	$36.46	U.S.A.			OFFICE	DESK	3	1998	Sep	Illinois	Adams	Sep1998	
2	$28.23	$89.69	U.S.A.			OFFICE	DESK	4	1998	Oct	Illinois	Adams	Oct1998	
2	$35.85	$39.46	U.S.A.			OFFICE	DESK	4	1998	Nov	Illinois	Adams	Nov1998	
2	$47.54	$81.46	U.S.A.			OFFICE	DESK	4	1998	Dec	Illinois	Adams	Dec1998	
2	$52.54	$147.38	U.S.A.			FURNITURE	SOFA	1	1998	Jan	Illinois	Adams	Jan1998	
2	$77.69	$42.23	U.S.A.			FURNITURE	SOFA	1	1998	Feb	Illinois	Adams	Feb1998	
2	$41.46	$97.77	U.S.A.			FURNITURE	SOFA	1	1998	Mar	Illinois	Adams	Mar1998	
2	$15.62	$102.46	U.S.A.			FURNITURE	SOFA	2	1998	Apr	Illinois	Adams	Apr1998	
2	$68.38	$81.15	U.S.A.			FURNITURE	SOFA	2	1998	May	Illinois	Adams	May1998	
2	$123.85	$163.85	U.S.A.			FURNITURE	SOFA	2	1998	Jun	Illinois	Adams	Jun1998	
2	$46.23	$89.54	U.S.A.			FURNITURE	SOFA	3	1998	Jul	Illinois	Adams	Jul1998	
2	$106.85	$91.77	U.S.A.			FURNITURE	SOFA	3	1998	Aug	Illinois	Adams	Aug1998	
2	$98.00	$128.62	U.S.A.			FURNITURE	SOFA	3	1998	Sep	Illinois	Adams	Sep1998	
2	$139.62	$100.00	U.S.A.			FURNITURE	SOFA	4	1998	Oct	Illinois	Adams	Oct1998	
2	$17.31	$10.31	U.S.A.			FURNITURE	SOFA	4	1998	Nov	Illinois	Adams	Nov1998	
2	$145.85	$114.15	U.S.A.			FURNITURE	SOFA	4	1998	Dec	Illinois	Adams	Dec1998	
2	$95.54	$160.08	U.S.A.			FURNITURE	BED	1	1998	Jan	Illinois	Adams	Jan1998	
2	$13.08	$137.77	U.S.A.			FURNITURE	BED	1	1998	Feb	Illinois	Adams	Feb1998	
2	$43.38	$153.85	U.S.A.			FURNITURE	BED	1	1998	Mar	Illinois	Adams	Mar1998	
2	$17.69	$46.31	U.S.A.			FURNITURE	BED	2	1998	Apr	Illinois	Adams	Apr1998	
2	$144.08	$97.85	U.S.A.			FURNITURE	BED	2	1998	May	Illinois	Adams	May1998	
2	$9.08	$81.23	U.S.A.			FURNITURE	BED	2	1998	Jun	Illinois	Adams	Jun1998	
2	$135.38	$115.77	U.S.A.			FURNITURE	BED	3	1998	Jul	Illinois	Adams	Jul1998	
2	$128.38	$106.00	U.S.A.			FURNITURE	BED	3	1998	Aug	Illinois	Adams	Aug1998	
2	$80.85	$41.69	U.S.A.			FURNITURE	BED	3	1998	Sep	Illinois	Adams	Sep1998	
2	$135.62	$63.23	U.S.A.			FURNITURE	BED	4	1998	Oct	Illinois	Adams	Oct1998	
2	$32.62	$102.85	U.S.A.			FURNITURE	BED	4	1998	Nov	Illinois	Adams	Nov1998	
2	$0.08	$129.08	U.S.A.			FURNITURE	BED	4	1998	Dec	Illinois	Adams	Dec1998	
2	$80.15	$123.00	U.S.A.			OFFICE	CHAIR	1	1998	Jan	Illinois	Adams	Jan1998	
2	$78.08	$138.08	U.S.A.			OFFICE	CHAIR	1	1998	Feb	Illinois	Adams	Feb1998	
2	$64.69	$40.69	U.S.A.			OFFICE	CHAIR	1	1998	Mar	Illinois	Adams	Mar1998	
2	$20.92	$38.31	U.S.A.			OFFICE	CHAIR	2	1998	Apr	Illinois	Adams	Apr1998	
2	$6.38	$35.85	U.S.A.			OFFICE	CHAIR	2	1998	May	Illinois	Adams	May1998	
2	$61.00	$1.00	U.S.A.			OFFICE	CHAIR	2	1998	Jun	Illinois	Adams	Jun1998	
2	$68.92	$128.69	U.S.A.			OFFICE	CHAIR	3	1998	Jul	Illinois	Adams	Jul1998	
2	$10.54	$77.92	U.S.A.			OFFICE	CHAIR	3	1998	Aug	Illinois	Adams	Aug1998	
2	$35.38	$150.31	U.S.A.			OFFICE	CHAIR	3	1998	Sep	Illinois	Adams	Sep1998	
2	$86.23	$110.00	U.S.A.			OFFICE	CHAIR	4	1998	Oct	Illinois	Adams	Oct1998	
2	$76.08	$143.23	U.S.A.			OFFICE	CHAIR	4	1998	Nov	Illinois	Adams	Nov1998	
2	$107.92	$104.46	U.S.A.			OFFICE	CHAIR	4	1998	Dec	Illinois	Adams	Dec1998	
2	$71.46	$101.62	U.S.A.			OFFICE	DESK	1	1998	Jan	Illinois	Adams	Jan1998	
2	$19.08	$147.92	U.S.A.			OFFICE	DESK	1	1998	Feb	Illinois	Adams	Feb1998	
2	$140.46	$138.46	U.S.A.			OFFICE	DESK	1	1998	Mar	Illinois	Adams	Mar1998	
2	$55.54	$68.31	U.S.A.			OFFICE	DESK	2	1998	Apr	Illinois	Adams	Apr1998	
2	$33.38	$96.92	U.S.A.			OFFICE	DESK	2	1998	May	Illinois	Adams	May1998	
2	$3.15	$115.85	U.S.A.			OFFICE	DESK	2	1998	Jun	Illinois	Adams	Jun1998	
2	$48.54	$126.23	U.S.A.			OFFICE	DESK	3	1998	Jul	Illinois	Adams	Jul1998	
2	$143.46	$64.85	U.S.A.			OFFICE	DESK	3	1998	Aug	Illinois	Adams	Aug1998	
2	$94.08	$124.54	U.S.A.			OFFICE	DESK	3	1998	Sep	Illinois	Adams	Sep1998	
2	$17.46	$81.31	U.S.A.			OFFICE	DESK	4	1998	Oct	Illinois	Adams	Oct1998	
2	$44.31	$35.23	U.S.A.			OFFICE	DESK	4	1998	Nov	Illinois	Adams	Nov1998	
2	$145.38	$9.31	U.S.A.			OFFICE	DESK	4	1998	Dec	Illinois	Adams	Dec1998	
2	$127.62	$43.46	U.S.A.			FURNITURE	SOFA	1	1998	Jan	Illinois	Adams	Jan1998	
2	$65.15	$164.62	U.S.A.			FURNITURE	SOFA	1	1998	Feb	Illinois	Adams	Feb1998	
2	$15.08	$4.08	U.S.A.			FURNITURE	SOFA	1	1998	Mar	Illinois	Adams	Mar1998	
2	$71.46	$49.31	U.S.A.			FURNITURE	SOFA	2	1998	Apr	Illinois	Adams	Apr1998	
2	$157.00	$54.77	U.S.A.			FURNITURE	SOFA	2	1998	May	Illinois	Adams	May1998	
2	$12.69	$11.46	U.S.A.			FURNITURE	SOFA	2	1998	Jun	Illinois	Adams	Jun1998	
2	$43.00	$54.08	U.S.A.			FURNITURE	SOFA	3	1998	Jul	Illinois	Adams	Jul1998	
2	$52.15	$73.38	U.S.A.			FURNITURE	SOFA	3	1998	Aug	Illinois	Adams	Aug1998	
2	$66.00	$85.15	U.S.A.			FURNITURE	SOFA	3	1998	Sep	Illinois	Adams	Sep1998	
2	$49.62	$86.62	U.S.A.			FURNITURE	SOFA	4	1998	Oct	Illinois	Adams	Oct1998	
2	$32.00	$163.54	U.S.A.			FURNITURE	SOFA	4	1998	Nov	Illinois	Adams	Nov1998	
2	$139.46	$150.15	U.S.A.			FURNITURE	SOFA	4	1998	Dec	Illinois	Adams	Dec1998	
2	$32.38	$58.31	U.S.A.			FURNITURE	BED	1	1998	Jan	Illinois	Adams	Jan1998	
2	$102.69	$87.54	U.S.A.			FURNITURE	BED	1	1998	Feb	Illinois	Adams	Feb1998	
2	$118.23	$118.08	U.S.A.			FURNITURE	BED	1	1998	Mar	Illinois	Adams	Mar1998	
2	$37.85	$26.38	U.S.A.			FURNITURE	BED	2	1998	Apr	Illinois	Adams	Apr1998	
2	$48.85	$39.77	U.S.A.			FURNITURE	BED	2	1998	May	Illinois	Adams	May1998	
2	$104.08	$113.46	U.S.A.			FURNITURE	BED	2	1998	Jun	Illinois	Adams	Jun1998	
2	$134.15	$15.92	U.S.A.			FURNITURE	BED	3	1998	Jul	Illinois	Adams	Jul1998	
2	$117.54	$6.08	U.S.A.			FURNITURE	BED	3	1998	Aug	Illinois	Adams	Aug1998	
2	$26.08	$115.62	U.S.A.			FURNITURE	BED	3	1998	Sep	Illinois	Adams	Sep1998	
2	$107.62	$22.00	U.S.A.			FURNITURE	BED	4	1998	Oct	Illinois	Adams	Oct1998	
2	$96.92	$83.62	U.S.A.			FURNITURE	BED	4	1998	Nov	Illinois	Adams	Nov1998	
2	$98.23	$57.69	U.S.A.			FURNITURE	BED	4	1998	Dec	Illinois	Adams	Dec1998	
2	$6.38	$88.08	U.S.A.			OFFICE	CHAIR	1	1998	Jan	Illinois	Adams	Jan1998	
2	$80.85	$60.85	U.S.A.			OFFICE	CHAIR	1	1998	Feb	Illinois	Adams	Feb1998	
2	$22.08	$139.15	U.S.A.			OFFICE	CHAIR	1	1998	Mar	Illinois	Adams	Mar1998	
2	$95.85	$51.15	U.S.A.			OFFICE	CHAIR	2	1998	Apr	Illinois	Adams	Apr1998	
2	$42.46	$70.46	U.S.A.			OFFICE	CHAIR	2	1998	May	Illinois	Adams	May1998	
2	$26.69	$88.15	U.S.A.			OFFICE	CHAIR	2	1998	Jun	Illinois	Adams	Jun1998	
2	$43.31	$159.54	U.S.A.			OFFICE	CHAIR	3	1998	Jul	Illinois	Adams	Jul1998	
2	$131.23	$96.69	U.S.A.			OFFICE	CHAIR	3	1998	Aug	Illinois	Adams	Aug1998	
2	$15.54	$152.69	U.S.A.			OFFICE	CHAIR	3	1998	Sep	Illinois	Adams	Sep1998	
2	$47.92	$7.15	U.S.A.			OFFICE	CHAIR	4	1998	Oct	Illinois	Adams	Oct1998	
2	$37.15	$32.92	U.S.A.			OFFICE	CHAIR	4	1998	Nov	Illinois	Adams	Nov1998	
2	$39.31	$153.85	U.S.A.			OFFICE	CHAIR	4	1998	Dec	Illinois	Adams	Dec1998	
2	$92.77	$54.31	U.S.A.			OFFICE	DESK	1	1998	Jan	Illinois	Adams	Jan1998	
2	$62.46	$154.00	U.S.A.			OFFICE	DESK	1	1998	Feb	Illinois	Adams	Feb1998	
2	$21.85	$1.69	U.S.A.			OFFICE	DESK	1	1998	Mar	Illinois	Adams	Mar1998	
2	$119.31	$3.69	U.S.A.			OFFICE	DESK	2	1998	Apr	Illinois	Adams	Apr1998	
2	$4.23	$117.77	U.S.A.			OFFICE	DESK	2	1998	May	Illinois	Adams	May1998	
2	$92.62	$53.54	U.S.A.			OFFICE	DESK	2	1998	Jun	Illinois	Adams	Jun1998	
2	$147.23	$18.38	U.S.A.			OFFICE	DESK	3	1998	Jul	Illinois	Adams	Jul1998	
2	$82.15	$113.38	U.S.A.			OFFICE	DESK	3	1998	Aug	Illinois	Adams	Aug1998	
2	$88.23	$51.46	U.S.A.			OFFICE	DESK	3	1998	Sep	Illinois	Adams	Sep1998	
2	$18.54	$60.08	U.S.A.			OFFICE	DESK	4	1998	Oct	Illinois	Adams	Oct1998	
2	$110.15	$133.38	U.S.A.			OFFICE	DESK	4	1998	Nov	Illinois	Adams	Nov1998	
2	$34.69	$125.00	U.S.A.			OFFICE	DESK	4	1998	Dec	Illinois	Adams	Dec1998	
2	$65.85	$33.85	U.S.A.			FURNITURE	SOFA	1	1995	Jan	Illinois	Cook	Jan1995	
2	$91.94	$95.57	U.S.A.			FURNITURE	SOFA	1	1995	Feb	Illinois	Cook	Feb1995	
2	$40.55	$92.12	U.S.A.			FURNITURE	SOFA	1	1995	Mar	Illinois	Cook	Mar1995	
