total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee
8046.11,42.21450013,4777.04,859.8672
8142.65,0,0,0
3940.79,0,3574.93,35.7493
43.92,0,0,0
3432.03,0,0,0
1765.36,0,0,0
1904.16,0,0,0
1427.25,0,0,0
3826.28,0,0,0
3495.17,0,0,0
5120.15,0,0,0
2420.62,0,0,0
828.78,0,0,0
6903.21,0,0,0
3979.02,0,0,0
1301.45,0,0,0
4028.94,0,0,0
1722.18,0,0,0
1110.74,0,0,0
3954.29,0,0,0
2700.19,0,0,0
1691.29,0,0,0
5588.01,0,0,0
4401.89,0,0,0
1460.48,0,0,0
1444.28,0,0,0
2507.15,0,0,0
2161.95,0,0,0
1930.61,0,0,0
7989.55,0,0,0
2569.07,0,0,0
1807.73,0,0,0
10024.44,0,0,0
748.05,0,0,0
9426.34,0,0,0
867.58,0,0,0
2286.2,0,0,0
491.57,0,0,0
2244.57,0,2605.99,26.0599
198.99,0,0,0
5548.5,0,0,0
3717.09,0,0,0
4265.82,0,0,0
7875.75,0,0,0
2274.57,0,0,0
1223.93,0,0,0
2266.04,0,0,0
3150.04,0,0,0
1578.31,15,0,0
4343.91,0,0,0
8323.63,0,0,0
2370.85,0,0,0
706.7,0,0,0
874.33,0,0,0
3149.7,0,0,0
3595.76,0,0,0
991.33,0,0,0
1950.2,0,1434.48,258.2064
2107.87,0,0,0
2266.49,0,0,0
11284.52,0,0,0
969.54,0,0,0
1281.59,0,0,0
5720.07,0,0,0
3004.69,0,0,0
1941.57,0,0,0
2333.33,0,0,0
14725.75,0,0,0
6194.81,0,0,0
309.17,0,329.65,59.337
2660.92,0,0,0
1393.82,0,0,0
2298.01,0,0,0
5995.37,0,0,0
2323.08,0,0,0
13034.71,0,0,0
2463.21,0,0,0
6627.46,0,0,0
1284.6,0,0,0
7436.57,0,0,0
3169.85,0,0,0
2246.78,0,0,0
2050.54,0,0,0
2135.92,0,0,0
8495.26,0,0,0
2350.82,0,0,0
759.92,0,0,0
6072.24,0,0,0
2024.29,0,0,0
2028.31,0,0,0
2172.05,0,0,0
2078.84,0,0,0
2268.42,0,0,0
2992.84,0,0,0
984.78,0,0,0
1630.27,0,0,0
13728.04,0,0,0
3257.26,0,0,0
1540.06,0,0,0
4569.51,0,0,0
1324.3,0,0,0
5925.41,0,0,0
1223.15,0,0,0
2149.92,0,0,0
2309.25,0,0,0
5122.74,0,0,0
4564.1,0,0,0
511.21,0,0,0
1396.95,0,0,0
5494.62,0,0,0
4725.39,0,0,0
2214.92,0,0,0
1768.88,0,0,0
10823.93,0,0,0
5823.34,0,0,0
7972.25,0,0,0
4554.13,0,0,0
729.56,0,0,0
551.63,0,0,0
1675.03,0,0,0
8293.05,0,0,0
9457.96,0,0,0
3132.69,0,0,0
624.45,0,0,0
1878.75,0,0,0
200.96,0,0,0
13368.29,0,0,0
711.26,0,0,0
3028.48,0,0,0
9091.53,34.87,0,0
1273.64,0,0,0
4354.89,0,0,0
6128.1,0,0,0
2261.25,0,0,0
1924.52,0,0,0
6927.97,0,0,0
668.89,0,0,0
2494.6,0,0,0
2912.54,0,0,0
2558.46,0,0,0
2580.89,0,0,0
1720.69,0,0,0
1800.71,0,0,0
167.31,0,903.37,9.0337
1477.71,0,0,0
1389.36,0,0,0
1944.1,0,0,0
5352.47,0,0,0
295.54,0,0,0
2870.27,0,0,0
3939.65,0,0,0
858.78,0,0,0
2567.99,0,0,0
4866.63,0,0,0
160.49,0,0,0
3783.8,0,0,0
731.03,0,0,0
12206.22,46.56,0,0
4344.07,0,0,0
2206,0,0,0
1105.75,0,0,0
1197.1,0,0,0
249.89,0,0,0
988.7,0,0,0
568.96,0,0,0
1136.51,0,0,0
1070.85,0,0,0
1066.11,0,0,0
1309.13,0,0,0
1544.03,0,0,0
2685.53,0,0,0
52.6,0,0,0
890.57,0,0,0
1004.81,0,0,0
2260.86,0,4484.02,44.8402
1732.06,0,0,0
2089.7,0,0,0
1392.07,0,0,0
4922.26,0,0,0
1046.24,0,0,0
1090.07,0,0,0
3534.92,0,0,0
1886.2,0,0,0
7962.66,0,0,0
978.97,0,0,0
1089.63,0,0,0
1846.05,0,0,0
3595.96,0,2488.36,447.9048
1935.09,0,3712,646.1
2075.04,0,0,0
5114.1,0,0,0
10724.23,0,0,0
1927.59,0,0,0
658.54,0,0,0
2516.07,0,1813.27,18.1327
9096.17,0,0,0
1064.79,21.3,0,0
2466.13,0,0,0
2764.11,0,0,0
899.82,0,0,0
10589.35,0,0,0
10566.61,0,0,0
64.04,0,0,0
3956.38,0,0,0
2313.95,0,0,0
4595.02,0,0,0
4894.33,0,0,0
2954.55,0,0,0
952.04,0,0,0
4417.12,0,0,0
5883.62,0,0,0
4269.49,0,0,0
2114.37,0,0,0
1343.57,0,0,0
807.03,0,0,0
8623.5,0,0,0
1198.16,0,0,0
485.31,0,0,0
4057.89,0,0,0
2088.31,0,0,0
4254.17,0,0,0
1488.35,0,0,0
2491.1,0,0,0
509.34,0,0,0
437.25,0,0,0
1516.73,0,0,0
729.02,0,0,0
591.42,0,0,0
1741.8,0,0,0
2292.63,0,0,0
2077.25,0,0,0
6104.09,0,0,0
2308.84,0,0,0
1365.96,0,0,0
352.79,0,814.93,8.1493
3559.96,0,0,0
3622.66,0,0,0
401.98,0,0,0
1875.77,0,0,0
3779.46,0,0,0
8412.44,0,0,0
461.86,0,0,0
1044.47,0,0,0
915.19,0,0,0
13438.99,0,0,0
12217.99,0,0,0
831.46,0,0,0
4790.43,25.3,0,0
2959.35,18.32,0,0
2975.34,0,0,0
613.51,0,570.77,5.7077
2588.25,0,0,0
4304.21,19.29,0,0
915.64,0,0,0
2298.37,0,0,0
4850.35,0,0,0
5153.34,0,0,0
2362.54,0,0,0
12541.33,0,0,0
1655.3,0,0,0
1567.92,0,0,0
7589.72,0,0,0
6879.8,0,0,0
976.44,0,0,0
1435.74,0,0,0
1601.98,0,0,0
2103.44,0,3656.27,62.1188
4261.6,0,0,0
2962.78,0,0,0
1299.54,0,0,0
960.85,0,3673.3,646.791
7558.18,0,0,0
1885.37,0,3382.72,33.82719999
5889.85,0,0,0
1825.69,0,0,0
3307.65,0,0,0
956.67,0,0,0
469.77,0,0,0
2264.35,0,0,0
10136.93,0,0,0
6559.39,0,0,0
3079.28,0,0,0
517.08,0,0,0
7268.94,0,0,0
2158.22,0,0,0
658.49,0,0,0
2487.91,0,0,0
2782.38,0,0,0
2519.25,0,0,0
4553.68,0,0,0
4859.65,0,0,0
2494.56,0,0,0
1554.41,0,0,0
2435.9,0,0,0
751.83,0,0,0
769.69,0,0,0
1456.03,15,0,0
7959.58,0,0,0
1159.82,0,713.25,128.385
793.17,0,0,0
1212.31,0,0,0
1086.8,0,0,0
995.5,0,0,0
3189.68,0,0,0
6650.88,0,0,0
4253.4,0,0,0
495.67,0,0,0
630.42,0,0,0
3228.33,0,0,0
803.36,0,0,0
1982.75,0,0,0
1178.73,0,0,0
5885.72,0,0,0
7514.09,0,0,0
1340.36,0,0,0
337.47,0,0,0
2207.34,0,0,0
1324.85,0,0,0
4608.88,0,0,0
3464.93,0,0,0
3278.9,0,0,0
1228.18,0,0,0
1581.65,0,0,0
1154.62,0,0,0
3367.74,0,0,0
468.63,0,0,0
1790.33,0,0,0
2449.27,0,1111.36,200.0448
6317.94,0,0,0
10726.86,0,0,0
2452.23,0,0,0
1511.21,0,0,0
5245.46,0,0,0
705.84,0,0,0
48.76,0,0,0
5231.13,0,0,0
1779.92,0,0,0
403.01,0,0,0
1200.04,0,0,0
3470.59,0,0,0
2094.02,0,0,0
16196.1,0,0,0
2363.71,0,0,0
15419.76,0,0,0
955.94,0,0,0
2244.53,0,0,0
3559.96,0,0,0
3900.5,0,0,0
2306.4,0,0,0
3866.48,0,0,0
10824.08,0,0,0
1680.15,0,0,0
732.93,0,0,0
1350.81,0,0,0
3469.82,0,0,0
2045.51,0,0,0
4153.97,0,0,0
14017.76,0,0,0
3738.15,0,0,0
1913.63,0,0,0
1332.07,0,0,0
6012.4,0,0,0
6255.2,0,0,0
1488.38,0,0,0
4812.99,0,0,0
3487.28,0,0,0
1028.23,0,0,0
445.84,0,0,0
2864.48,0,0,0
2306.89,0,0,0
7727.98,0,0,0
3016.18,0,0,0
3149.66,0,0,0
2897.9,0,0,0
1868.09,0,0,0
3544.72,0,0,0
2579.8,0,0,0
4359.28,0,0,0
3453.58,0,0,0
1027.55,0,0,0
3676.5,0,0,0
755.85,0,0,0
2154.03,0,0,0
2097.37,0,0,0
2391.96,0,0,0
2762.49,0,0,0
393.5,0,0,0
217.28,0,0,0
3258.08,0,0,0
1626.29,0,0,0
751.48,0,0,0
1499.51,0,0,0
6932.87,0,0,0
832.01,0,0,0
3446.4,0,0,0
714.23,0,0,0
1769.85,0,0,0
2082.61,0,0,0
907.57,15,0,0
2506.55,0,0,0
3330.23,0,0,0
2391.27,0,0,0
4533.33,0,0,0
2495.56,0,0,0
1381.83,0,0,0
2244.56,0,0,0
1149.57,0,0,0
1301.51,0,0,0
1486.31,0,0,0
2590.22,0,0,0
1088.58,0,0,0
889.95,0,0,0
1578.33,0,0,0
1449.08,0,0,0
5197.42,0,0,0
1190.29,0,0,0
1367.09,0,0,0
749.4,0,0,0
5680.97,0,0,0
816.93,0,0,0
1139.11,0,0,0
1049.26,0,0,0
1341.17,0,0,0
3431.11,0,0,0
3186.97,0,0,0
1557.37,0,0,0
1287.62,0,0,0
1813.62,0,0,0
2729.26,0,0,0
1302.51,0,0,0
2554.75,0,0,0
8345.9,0,0,0
7084.95,0,0,0
1722.99,0,0,0
1281.59,0,0,0
1505.55,0,769.67,138.5406
383.31,0,0,0
1346.73,0,0,0
5701.44,0,0,0
1197.79,0,0,0
1831.44,0,0,0
5726.51,0,0,0
789.33,0,0,0
994.43,0,0,0
3778.2,0,0,0
4690.7,0,0,0
3498.28,0,0,0
285.22,0,0,0
2649.33,0,0,0
3625.69,0,0,0
6032.43,0,0,0
10285.52,0,0,0
916.48,0,0,0
1815.89,0,0,0
66.06,0,0,0
1996.32,0,0,0
1509.14,0,0,0
5585.93,0,0,0
9210.46,0,0,0
1393.06,0,0,0
898.32,0,0,0
910.71,0,0,0
777.96,0,0,0
2336.84,0,0,0
2717.05,0,0,0
894.52,0,0,0
4595.69,0,0,0
3971.35,0,0,0
1726.91,0,0,0
1119.86,0,0,0
13537.32,0,0,0
16703.44,0,0,0
700.44,15,0,0
10472.44,0,0,0
2050.83,0,0,0
1292.2,0,0,0
1552.97,0,0,0
1790.55,0,0,0
876.16,0,0,0
4653.29,0,0,0
863.58,0,0,0
316.03,0,0,0
1358.48,0,0,0
3881.33,0,0,0
2890.72,0,0,0
1532.92,0,0,0
1129.37,0,0,0
1106.36,0,0,0
2633.95,0,0,0
286.69,0,0,0
1174.19,0,0,0
810.5,0,0,0
4607.23,0,0,0
1733.33,0,3256.49,32.5649
1935.87,0,0,0
1234.24,0,0,0
2847.97,0,0,0
2584.04,0,0,0
1917.95,0,0,0
180.14,0,1070.69,10.7069
6109.44,0,0,0
282.14,0,434.92,4.349200001
7856.83,0,0,0
4741.55,0,0,0
724.53,0,0,0
1381.07,0,0,0
4337.29,0,0,0
4279.74,0,0,0
11428.25,0,0,0
3878.21,0,0,0
1511.44,0,0,0
135.67,0,0,0
1295.16,0,0,0
2518.99,0,0,0
6929.1,0,0,0
13571.11,0,0,0
4651.31,0,0,0
1500.01,0,0,0
3588.48,0,0,0
3081.82,0,0,0
1333.62,0,0,0
6448.75,0,4638.18,46.3818
1527.17,0,0,0
1371.65,0,0,0
5971.49,0,0,0
9792.04,0,0,0
8528.82,0,0,0
857.16,0,410.85,73.953
5370.8,0,0,0
685.96,0,0,0
2282.38,0,0,0
2475.59,0,0,0
1488.5,0,0,0
1944.24,0,0,0
2685.31,0,0,0
3298.21,0,0,0
717.12,0,0,0
2825.05,0,0,0
1311.68,0,0,0
4155.25,0,0,0
1251.4,0,0,0
1225.42,0,0,0
3574.13,0,0,0
7011.98,0,0,0
2671.54,0,0,0
9857.43,0,0,0
300.82,0,0,0
2470.41,0,0,0
3149.56,0,0,0
5817.56,0,0,0
1356.45,0,0,0
1698.22,0,0,0
4838.33,0,0,0
5301,0,0,0
4904.42,0,0,0
871.37,0,0,0
1312.39,0,0,0
3166.7,0,0,0
1076.68,0,0,0
3202.96,0,0,0
6931.53,0,0,0
898.32,0,0,0
1300.15,0,0,0
666.2,0,0,0
4123.96,0,0,0
3695.28,0,0,0
7053.9,0,0,0
2945.75,0,0,0
2095.26,0,0,0
1155.55,0,0,0
2996.46,0,0,0
476.21,15,0,0
235.67,0,0,0
5172.6,0,0,0
1953.36,0,0,0
800.52,0,0,0
817.71,0,0,0
2211.74,0,0,0
2843.66,0,0,0
896.6,0,0,0
6971.82,0,0,0
324.22,0,0,0
612.93,0,0,0
1511.85,0,0,0
446.91,0,0,0
2256.27,0,1205.19,216.9342
4080.59,0,0,0
1199.85,0,0,0
4454.09,0,0,0
11951.07,0,0,0
1548.17,0,0,0
4485.44,0,0,0
1231.02,0,0,0
2061.51,0,0,0
1738.88,0,0,0
3359.04,0,0,0
1663.02,0,0,0
3587.9,0,0,0
2821.87,0,0,0
2098.07,0,0,0
4479.66,0,0,0
2770.85,0,0,0
1576.2,0,0,0
3778.34,0,0,0
816.18,0,0,0
1189.52,0,0,0
3096.04,0,0,0
2177.03,0,0,0
2108.78,0,0,0
737.86,0,0,0
1674.77,0,0,0
5141.4,0,0,0
1539.61,0,0,0
597.73,0,0,0
6634.6,0,0,0
6026.15,0,0,0
2277.33,20.21,0,0
7267.89,0,0,0
2545.91,0,0,0
10448.05,0,0,0
3108.44,0,0,0
7293.93,0,0,0
10411.21,0,0,0
539.29,0,0,0
2737.69,0,0,0
1557.63,0,0,0
1690.33,0,0,0
1765.88,0,0,0
2841.78,0,0,0
1086.8,0,0,0
3203.83,0,0,0
1155.06,0,0,0
2991.32,0,0,0
4421.71,0,0,0
4080.72,0,0,0
2843.29,0,0,0
2945.6,0,0,0
3940.55,0,0,0
1149.97,0,0,0
2825.69,0,0,0
722.64,0,0,0
3956.48,0,0,0
1773.23,0,0,0
1990.73,0,0,0
1284.58,0,0,0
3803.8,0,0,0
2487.24,15.44,0,0
7516.96,0,0,0
1547.34,0,0,0
3834.57,0,0,0
362.16,0,0,0
1270.14,0,0,0
540.75,0,306.73,55.2114
3736.75,0,0,0
1065.69,0,0,0
1496.43,0,0,0
2225.36,0,0,0
2244.43,0,0,0
3570.51,0,0,0
4289.28,0,0,0
1679.8,0,0,0
3484.7,0,0,0
629.02,0,0,0
45.9,0,0,0
3187.33,0,0,0
2852.12,16.77,0,0
6280.08,0,0,0
4162.39,0,3877.97,698.0346
2498.45,0,0,0
2222.27,0,0,0
8119.72,0,0,0
2717.11,0,0,0
230.2,0,0,0
1369.51,0,0,0
733.24,0,0,0
576.86,0,0,0
1535.52,0,0,0
2178.88,0,0,0
1609.31,0,0,0
2318.99,0,0,0
888.16,0,0,0
1574.69,0,0,0
4935.69,0,0,0
1918.99,0,0,0
5008.35,0,0,0
1138.47,0,0,0
2603.35,0,0,0
146.4,0,0,0
1795.5,0,0,0
2690.39,0,0,0
4984.52,0,0,0
2155.33,17.01,0,0
1388.51,0,0,0
3013.26,0,0,0
4372.26,0,0,0
6064.48,0,0,0
3319.49,0,0,0
2501.11,0,0,0
2363.35,0,0,0
6473.77,0,0,0
1797.24,0,0,0
1546.15,0,0,0
1095.55,0,0,0
3691.98,0,0,0
2762.61,0,0,0
4109.96,0,0,0
1309.26,0,0,0
1623.77,0,0,0
2321.23,28.83,1722.2,17.222
617.34,0,0,0
1574.32,0,0,0
3271.59,0,0,0
970.11,0,0,0
2593.95,0,0,0
7543.26,0,0,0
523.66,0,442.48,79.6464
439,0,0,0
2152.65,0,0,0
448.95,0,0,0
14347.67,0,0,0
1141.55,0,0,0
339.7,0,0,0
2401.48,0,0,0
1343.29,0,0,0
1518.04,0,0,0
409.54,0,0,0
5132.27,0,0,0
640.21,0,0,0
855.61,0,0,0
1247,0,0,0
3296.9,0,0,0
1363.22,0,0,0
11186.01,0,0,0
1690.1,0,0,0
970.74,0,0,0
2674.22,0,0,0
2162.07,0,0,0
2998.38,0,1922.4,19.224
2800.56,0,0,0
2399.37,0,0,0
3774.49,0,0,0
3902.03,0,0,0
1313.7,0,0,0
1284.08,0,0,0
8134.24,0,0,0
2387.33,0,0,0
554.64,0,0,0
2633.03,0,3256.31,586.1358
6246.68,0,0,0
4847.93,0,0,0
2479.07,0,0,0
3828.34,0,0,0
1361.86,0,0,0
531.67,0,0,0
1363.53,0,0,0
6149,0,0,0
2437.72,0,0,0
2354.39,0,0,0
4489.93,0,0,0
2373.34,0,0,0
13626.68,0,0,0
790.96,0,0,0
8528.02,0,0,0
14081.38,0,0,0
1969.78,0,0,0
3018.09,0,0,0
2633.96,0,0,0
2399.5,0,0,0
1259.45,0,0,0
8795.92,0,0,0
3269.48,0,0,0
10103.66,0,0,0
3622.67,0,0,0
1404.81,0,0,0
712.54,0,1937.21,19.37210001
3758.65,0,0,0
1013.27,0,0,0
3538.79,0,0,0
16397.4,0,0,0
1447.23,0,0,0
8223.75,0,0,0
1866.42,0,0,0
2494.57,0,0,0
1017.35,0,0,0
5613.5,0,0,0
1281.23,0,0,0
1150.72,0,0,0
663.15,0,0,0
1893.91,0,0,0
2588.29,0,0,0
653.18,0,0,0
3675.78,0,0,0
2167.28,0,0,0
2766.38,0,0,0
1659.54,0,0,0
2294.95,0,0,0
2231.4,0,0,0
543.4,0,0,0
4904.58,0,0,0
3877.73,0,0,0
4139.89,0,0,0
4144.43,0,0,0
7339.41,0,0,0
577.69,0,0,0
1572.76,0,0,0
3159.42,0,0,0
4085.58,0,0,0
3260.74,0,0,0
526.84,0,0,0
2097.66,0,0,0
976.82,15,0,0
514.71,0,0,0
3179.01,0,0,0
2874.63,0,0,0
2251.24,0,0,0
2128.39,0,0,0
3939.58,0,0,0
361.77,0,0,0
770.42,0,0,0
3647.44,0,0,0
1491.78,0,0,0
1644.36,0,0,0
7537.56,0,0,0
2392.36,0,0,0
895.67,0,0,0
1190.95,0,0,0
1497.99,0,0,0
3935.65,0,0,0
1795.94,0,0,0
614.47,0,0,0
1427.15,0,1431.23,14.3123
893.02,0,0,0
7452.56,0,0,0
1575.81,0,0,0
1411.95,0,0,0
1192.07,0,0,0
6149.8,0,0,0
4811.85,0,3711.43,668.0574
1676.58,0,0,0
1549.82,0,1023.37,10.2337
5785.29,0,0,0
2424.82,0,0,0
2735.87,0,0,0
576.69,0,0,0
2063.21,0,0,0
1609.05,0,0,0
1134.75,0,0,0
2788.09,0,0,0
1029.15,0,0,0
5697.48,0,0,0
3171.56,0,0,0
5488.34,0,0,0
995.21,0,0,0
2101.21,0,0,0
1249.28,0,0,0
4451.94,0,0,0
1193.58,0,0,0
7828.89,0,0,0
1013.95,0,0,0
2874.71,0,0,0
5339.96,0,0,0
1245.99,0,0,0
711.26,0,0,0
907.39,0,0,0
2313.03,0,0,0
815.07,0,0,0
6928.65,0,0,0
9086.99,0,0,0
1005.27,0,0,0
1184.17,0,0,0
3245.13,0,0,0
9257.7,0,0,0
4075.78,0,0,0
1244.63,0,0,0
9967.78,63.75,0,0
4780.82,0,2825.06,508.5108
2003.06,0,0,0
4452.54,0,0,0
1089.47,0,0,0
1130.06,0,0,0
5910.06,18.15,0,0
14490.52,0,0,0
1609.26,0,0,0
1156.92,0,0,0
478.78,0,0,0
8767.59,0,0,0
1806.03,0,0,0
5270.89,0,0,0
1016.77,0,0,0
7340.8,0,0,0
1945.26,0,0,0
1270.95,0,0,0
557.22,0,0,0
4481.53,0,0,0
5269.99,0,0,0
4025.18,0,0,0
2179.26,0,0,0
3047.73,0,0,0
3464.14,0,0,0
1893.33,0,0,0
1292.66,0,0,0
2932.45,0,0,0
2139.61,0,0,0
4167.04,0,0,0
1886.26,0,0,0
303.96,0,0,0
2477.22,0,0,0
1053.18,15,0,0
993.25,0,0,0
812.47,0,0,0
1998.32,0,0,0
6271.46,0,0,0
4188.94,0,0,0
1845.33,0,0,0
1969.77,0,0,0
248.84,0,0,0
5545.58,0,0,0
2251.88,0,0,0
3546.78,0,0,0
1386.78,0,0,0
1567.62,0,911.43,164.0574
3071.35,0,0,0
2744.06,0,0,0
5316.78,0,0,0
1470.62,0,0,0
3157.16,0,0,0
1982.18,0,0,0
14136.32,0,0,0
5347.03,0,0,0
2563.18,0,0,0
1751.32,0,0,0
6796.08,0,0,0
1222.72,0,0,0
3737.03,0,0,0
3021.36,0,0,0
1969.84,0,0,0
7660.12,0,0,0
845.13,0,0,0
4537.37,0,0,0
1813.19,0,0,0
6166.15,0,0,0
1758.8,0,0,0
3820.83,0,2271.46,408.8628
1081.69,0,0,0
2057.94,0,0,0
3075.46,0,0,0
4799.76,20.22,0,0
2144.69,0,0,0
7764.96,0,0,0
1581.84,0,0,0
2494.57,0,0,0
3559.83,0,0,0
1304.99,0,0,0
3785.19,0,0,0
567.4,0,0,0
527.12,0,2447.19,24.4719
9700.41,0,0,0
1885.3,39.28,0,0
3334.8,0,0,0
1547.53,0,0,0
739.34,0,0,0
3829.44,0,0,0
1049.03,0,0,0
8435.64,0,0,0
5197.93,0,0,0
11160.51,0,0,0
4402.32,0,0,0
4620.22,0,0,0
740.77,0,0,0
1666.7,0,0,0
1720.86,0,0,0
4867.94,0,0,0
849.26,0,0,0
4691.86,0,0,0
4738.23,0,0,0
237.43,0,0,0
6327.26,0,0,0
3174.63,0,0,0
1277.69,0,0,0
1165.86,0,0,0
508.81,0,0,0
2719.16,0,0,0
8433.31,0,0,0
495.8,0,0,0
594.98,0,0,0
1644.96,0,0,0
1273.27,0,1153.37,11.5337
6379.6,0,0,0
428.11,0,0,0
1052.53,0,0,0
4743.85,0,0,0
2736.36,0,0,0
3096.66,0,0,0
2478.86,0,0,0
5450.11,0,0,0
932,0,0,0
2942.08,0,0,0
225.29,0,0,0
15678.04,0,0,0
1224.15,0,0,0
4694.09,0,0,0
1686.87,0,0,0
1969.82,0,0,0
4543.55,0,0,0
2587.84,0,0,0
1495.57,0,0,0
984.94,0,0,0
1983.11,0,0,0
4123.98,0,0,0
2244.64,0,0,0
1600.06,0,0,0
4727.61,0,0,0
3072.26,0,0,0
93.76,0,0,0
1829.28,0,0,0
1045.46,0,0,0
3886.21,27.32,0,0
2353.77,0,2736.23,27.3623
495.15,0,0,0
4288.69,26.07,0,0
3545.69,0,0,0
3479.68,0,0,0
894.33,0,0,0
8708.38,0,0,0
3449.53,0,0,0
1341.11,0,0,0
119.2,0,0,0
3470.17,0,0,0
4176.55,0,0,0
2886.34,0,0,0
3838.32,0,0,0
1973.85,0,0,0
360.01,0,849.4,8.494
5031.93,0,0,0
1710.67,0,0,0
1609.44,0,0,0
2042.22,0,0,0
5969.81,0,0,0
1675.47,0,0,0
3225.38,0,0,0
3607.62,0,0,0
1913.25,0,0,0
5206.76,0,0,0
2527.89,0,0,0
1811.41,0,0,0
2150.67,0,0,0
2338.55,0,0,0
1435.48,0,0,0
2156.02,0,0,0
5796.33,0,0,0
1901.77,0,0,0
970.12,16.61,0,0
4039.57,0,0,0
1717.73,0,0,0
8530.83,0,0,0
14657.58,0,0,0
3566.01,0,0,0
4172.02,0,0,0
146.28,0,0,0
11891.61,0,0,0
1706.29,0,0,0
535.25,0,0,0
1974.41,0,0,0
5368.47,0,0,0
3470.41,0,0,0
1114.31,0,0,0
3684.77,0,0,0
4309.53,0,0,0
2306.84,0,0,0
0,0,506.13,5.0613
1935.87,0,0,0
1257.21,0,3776.06,646.6502
9588.4,0,0,0
2954.75,0,0,0
4864.05,0,0,0
234.87,0,0,0
2304.11,0,0,0
2244.68,0,0,0
411.55,0,0,0
1960.93,0,0,0
733.02,0,0,0
7271.79,0,0,0
411.28,0,0,0
3105.59,0,0,0
1281.67,0,0,0
3344.3,0,0,0
1606.11,0,0,0
2037.29,0,0,0
1214.31,0,0,0
9507.12,0,0,0
3595.76,0,0,0
5891.33,0,0,0
1695.19,0,0,0
748.12,0,0,0
4494.69,0,0,0
717.69,0,0,0
1197.11,0,0,0
3162.52,0,0,0
1455.1,0,0,0
1781.87,0,0,0
2736.68,0,0,0
1652.94,0,0,0
6973.84,0,0,0
1511.74,0,0,0
4141.15,0,0,0
7194.54,0,0,0
1196.57,0,0,0
7561.81,0,0,0
6432.44,0,0,0
2487.66,0,0,0
1973.42,0,0,0
6394.5,0,0,0
653.48,0,0,0
1148.99,0,0,0
6165.86,0,0,0
591.76,0,0,0
2245.02,0,0,0
2856.86,0,0,0
5653.95,15,0,0
1393.52,0,0,0
1496.8,0,0,0
3404.18,0,0,0
3315,0,0,0
4770.89,0,0,0
1326.4,0,0,0
2391.15,0,0,0
1281.93,0,0,0
919.08,0,0,0
632.63,0,0,0
577.88,0,0,0
1436.04,0,0,0
2856.21,0,0,0
2492.62,0,0,0
3461.11,0,0,0
1887.58,0,0,0
5943.58,44.07,0,0
2245.1,0,0,0
2765.15,0,0,0
2244.92,0,0,0
1811.36,0,0,0
984.17,0,0,0
2659.3,0,0,0
3876.03,0,0,0
5038.96,0,3303.72,594.6696
1964.84,0,0,0
3555.46,0,0,0
694.25,0,0,0
7873.88,0,0,0
7764.6,0,0,0
2976.7,0,0,0
1064.54,0,0,0
3495.87,0,0,0
4698.29,0,0,0
3451.65,0,0,0
519.87,0,0,0
82.1,0,0,0
1811.36,0,0,0
455.54,0,0,0
969.49,0,0,0
3636.26,0,0,0
1881.08,0,0,0
2239.47,0,0,0
6181.16,0,0,0
1811.34,0,0,0
1290.9,0,0,0
708.54,0,0,0
2486.61,0,0,0
457.29,0,1579.88,15.7988
261.46,0,0,0
2645.96,0,0,0
4958.69,0,3018.57,543.3426
2168.81,0,0,0
1357.94,0,0,0
1148.08,0,0,0
904.28,0,0,0
2898.41,0,0,0
3260.44,0,0,0
3128.27,0,0,0
3519.21,0,0,0
1956.81,0,0,0
4445.72,0,0,0
1778.15,0,0,0
4887.43,0,0,0
5912,0,0,0
3732.19,0,0,0
218.55,0,0,0
1283.36,0,0,0
690.69,0,0,0
1101.37,0,0,0
1192.94,0,0,0
599.41,0,0,0
1430.21,0,0,0
2274.45,0,0,0
5285.52,0,0,0
911.26,0,0,0
1281.6,0,0,0
2179.75,0,0,0
1360.93,0,0,0
4901.99,0,0,0
4616.41,0,0,0
2072.06,0,0,0
1540.8,0,0,0
1921.35,0,0,0
653.34,0,0,0
7630.24,0,0,0
742.74,0,0,0
3737.83,0,0,0
1600.59,0,1230.93,12.3093
822.12,0,0,0
754.4,0,0,0
3739.73,0,0,0
256.37,0,0,0
775.95,0,0,0
3571.19,0,0,0
1710.55,0,0,0
1698.03,0,0,0
1409.82,0,0,0
743.05,0,0,0
4084.8,0,0,0
4565.56,0,0,0
17145.97,0,0,0
971.92,0,0,0
6633.63,0,0,0
1197.4,0,0,0
5639.38,0,0,0
263.86,0,0,0
3169.63,0,0,0
3533.64,0,0,0
4099.68,0,0,0
5453.95,0,0,0
3580.41,0,0,0
2432.62,18.66,0,0
3895.51,0,0,0
691.01,0,0,0
8553.35,0,0,0
2180.09,0,0,0
748.59,0,0,0
6506.93,0,0,0
1496.91,0,0,0
1040.46,0,0,0
10477.07,0,0,0
4271.47,0,0,0
3685.49,0,0,0
3732.16,0,0,0
1179.8,0,0,0
1422.56,0,0,0
1652.06,0,0,0
6256.47,0,0,0
2750.68,0,0,0
1202.77,0,0,0
4386.8,0,0,0
1173.04,0,0,0
3765.55,0,0,0
6702.36,0,0,0
1575.98,0,0,0
203.92,0,0,0
8503.35,0,0,0
3183.04,0,1744.27,313.9686
4518.09,0,0,0
1929.85,0,6346.15,1142.307
2510.85,0,0,0
1449.09,0,0,0
831.51,0,0,0
